2017/06/02 13:31:30 INFO  - jmeter.reporters.Summariser: summary =   6696 in 00:08:31 =   13.1/s Avg:    75 Min:    48 Max:  4556 Err:     0 (0.00%) 
2017/06/02 13:32:00 INFO  - jmeter.reporters.Summariser: summary +    486 in 00:00:30 =   16.2/s Avg:    61 Min:    49 Max:   314 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:32:00 INFO  - jmeter.reporters.Summariser: summary =   7182 in 00:09:01 =   13.3/s Avg:    74 Min:    48 Max:  4556 Err:     0 (0.00%) 
2017/06/02 13:32:30 INFO  - jmeter.reporters.Summariser: summary +    481 in 00:00:30 =   16.0/s Avg:    61 Min:    48 Max:   310 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:32:30 INFO  - jmeter.reporters.Summariser: summary =   7663 in 00:09:31 =   13.4/s Avg:    73 Min:    48 Max:  4556 Err:     0 (0.00%) 
2017/06/02 13:33:00 INFO  - jmeter.reporters.Summariser: summary +    435 in 00:00:30 =   14.5/s Avg:    68 Min:    47 Max:   320 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:33:00 INFO  - jmeter.reporters.Summariser: summary =   8098 in 00:10:01 =   13.5/s Avg:    73 Min:    47 Max:  4556 Err:     0 (0.00%) 
2017/06/02 13:33:30 INFO  - jmeter.reporters.Summariser: summary +    485 in 00:00:30 =   16.2/s Avg:    61 Min:    48 Max:   300 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:33:30 INFO  - jmeter.reporters.Summariser: summary =   8583 in 00:10:31 =   13.6/s Avg:    72 Min:    47 Max:  4556 Err:     0 (0.00%) 
2017/06/02 13:34:00 INFO  - jmeter.reporters.Summariser: summary +    431 in 00:00:30 =   14.4/s Avg:    69 Min:    48 Max:   393 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:34:00 INFO  - jmeter.reporters.Summariser: summary =   9014 in 00:11:01 =   13.6/s Avg:    72 Min:    47 Max:  4556 Err:     0 (0.00%) 
2017/06/02 13:34:30 INFO  - jmeter.reporters.Summariser: summary +    451 in 00:00:30 =   15.0/s Avg:    66 Min:    49 Max:   360 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:34:30 INFO  - jmeter.reporters.Summariser: summary =   9465 in 00:11:31 =   13.7/s Avg:    72 Min:    47 Max:  4556 Err:     0 (0.00%) 
2017/06/02 13:35:00 INFO  - jmeter.reporters.Summariser: summary +    483 in 00:00:30 =   16.1/s Avg:    61 Min:    48 Max:   226 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:35:00 INFO  - jmeter.reporters.Summariser: summary =   9948 in 00:12:01 =   13.8/s Avg:    71 Min:    47 Max:  4556 Err:     0 (0.00%) 
2017/06/02 13:35:30 INFO  - jmeter.reporters.Summariser: summary +    422 in 00:00:30 =   14.1/s Avg:    70 Min:    49 Max:   456 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:35:30 INFO  - jmeter.reporters.Summariser: summary =  10370 in 00:12:31 =   13.8/s Avg:    71 Min:    47 Max:  4556 Err:     0 (0.00%) 
2017/06/02 13:36:00 INFO  - jmeter.reporters.Summariser: summary +    308 in 00:00:30 =   10.3/s Avg:    97 Min:    48 Max:  8105 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:36:00 INFO  - jmeter.reporters.Summariser: summary =  10678 in 00:13:01 =   13.7/s Avg:    72 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:36:30 INFO  - jmeter.reporters.Summariser: summary +    370 in 00:00:30 =   12.3/s Avg:    80 Min:    49 Max:   478 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:36:30 INFO  - jmeter.reporters.Summariser: summary =  11048 in 00:13:31 =   13.6/s Avg:    72 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:37:00 INFO  - jmeter.reporters.Summariser: summary +    313 in 00:00:30 =   10.4/s Avg:    95 Min:    49 Max:   946 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:37:00 INFO  - jmeter.reporters.Summariser: summary =  11361 in 00:14:01 =   13.5/s Avg:    73 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:37:30 INFO  - jmeter.reporters.Summariser: summary +    302 in 00:00:30 =   10.1/s Avg:    99 Min:    49 Max:  1156 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:37:30 INFO  - jmeter.reporters.Summariser: summary =  11663 in 00:14:31 =   13.4/s Avg:    74 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:38:00 INFO  - jmeter.reporters.Summariser: summary +    436 in 00:00:30 =   14.5/s Avg:    68 Min:    49 Max:   407 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:38:00 INFO  - jmeter.reporters.Summariser: summary =  12099 in 00:15:01 =   13.4/s Avg:    73 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:38:30 INFO  - jmeter.reporters.Summariser: summary +    435 in 00:00:30 =   14.5/s Avg:    68 Min:    49 Max:   189 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:38:30 INFO  - jmeter.reporters.Summariser: summary =  12534 in 00:15:31 =   13.5/s Avg:    73 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:39:00 INFO  - jmeter.reporters.Summariser: summary +    394 in 00:00:30 =   13.1/s Avg:    75 Min:    48 Max:   345 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:39:00 INFO  - jmeter.reporters.Summariser: summary =  12928 in 00:16:01 =   13.4/s Avg:    73 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:39:30 INFO  - jmeter.reporters.Summariser: summary +    494 in 00:00:30 =   16.5/s Avg:    60 Min:    47 Max:   324 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:39:30 INFO  - jmeter.reporters.Summariser: summary =  13422 in 00:16:31 =   13.5/s Avg:    73 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:40:00 INFO  - jmeter.reporters.Summariser: summary +    456 in 00:00:30 =   15.2/s Avg:    65 Min:    49 Max:   341 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:40:00 INFO  - jmeter.reporters.Summariser: summary =  13878 in 00:17:01 =   13.6/s Avg:    73 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:40:30 INFO  - jmeter.reporters.Summariser: summary +    457 in 00:00:30 =   15.2/s Avg:    65 Min:    49 Max:   248 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:40:30 INFO  - jmeter.reporters.Summariser: summary =  14335 in 00:17:31 =   13.6/s Avg:    72 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:41:00 INFO  - jmeter.reporters.Summariser: summary +    451 in 00:00:30 =   15.1/s Avg:    65 Min:    48 Max:   310 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:41:00 INFO  - jmeter.reporters.Summariser: summary =  14786 in 00:18:01 =   13.7/s Avg:    72 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:41:30 INFO  - jmeter.reporters.Summariser: summary +    449 in 00:00:30 =   14.9/s Avg:    66 Min:    48 Max:   319 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:41:30 INFO  - jmeter.reporters.Summariser: summary =  15235 in 00:18:31 =   13.7/s Avg:    72 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:42:00 INFO  - jmeter.reporters.Summariser: summary +    490 in 00:00:30 =   16.4/s Avg:    60 Min:    49 Max:   307 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
